,Ticker,Price,Six-Month Price Return,Six-Month Return Percentile,Three-Month Price Return,Three-Month Return Percentile,One-Month Price Return,One-Month Return Percentile,Two-Week Price Return,Two-Week Return Percentile,Inverse RSI,RSI Percentile,HQM Score
205,GPC,127.71,0.25810264998522303,0.753968253968254,0.05327835051546387,0.6825396825396826,-0.021079258010118153,0.375,-0.01046025104602517,0.4880952380952381,-52.14888012516166,0.4603174603174603,0.551984126984127
206,GPN,192.16,0.03123322958033698,0.2003968253968254,-0.10693869963284841,0.029761904761904764,-0.005383022774327081,0.5,-0.006925064599483222,0.5357142857142857,-44.632168187735964,0.7718253968253969,0.40753968253968254
207,GPS,33.99,0.5570316078790657,0.9781746031746031,0.03596464492532763,0.6051587301587302,-0.03410059676044319,0.2738095238095238,0.05232198142414876,0.9305555555555556,-57.91244446320073,0.2698412698412698,0.6115079365079366
208,GRMN,144.39,0.1893739703459636,0.6031746031746031,0.03922556499208283,0.626984126984127,0.013903518011375534,0.6388888888888888,-0.002280265339966919,0.5813492063492063,-59.017255444697945,0.2380952380952381,0.5376984126984127
209,GS,368.67,0.3084540034071551,0.8511904761904762,0.09942444755912097,0.8373015873015873,-0.007310472959327854,0.48611111111111116,-0.025275625941887217,0.31746031746031744,-51.4146903250453,0.501984126984127,0.5988095238095238
210,GWW,442.94,0.17603016142735772,0.5615079365079365,0.04454663365169199,0.6488095238095238,-0.03534638587015706,0.25396825396825395,-0.03618599995648105,0.21230158730158732,-43.021008417449764,0.8353174603174603,0.5023809523809524
211,HAL,23.94,0.3153846153846155,0.8630952380952381,0.25274725274725285,0.9742063492063493,0.062158924530813245,0.869047619047619,-0.0035379812695108138,0.5714285714285715,-55.82334918616049,0.32142857142857145,0.7198412698412698
212,HAS,93.55,-0.01722870049374935,0.1130952380952381,-0.04237895383355513,0.20634920634920637,-0.024809757114562802,0.3392857142857143,-0.04051282051282054,0.1746031746031746,-45.44835195519782,0.7341269841269842,0.3134920634920635
213,HBAN,14.63,0.08290155440414515,0.33134920634920634,-0.05612903225806447,0.14682539682539683,-0.07522123893805306,0.06746031746031746,0.010359116022099471,0.7083333333333333,-48.97531726089037,0.621031746031746,0.375
214,HBI,18.91,0.2106274007682459,0.6646825396825397,-0.08159300631374453,0.05952380952380953,-0.04301619433198387,0.19841269841269843,-0.031249999999999972,0.26785714285714285,-45.946389574989134,0.7242063492063493,0.38293650793650796
